ch_ref,ch_fow,amp_ref,amp_fow,thr_ref,thr_fow,ratio_ref,ratio_fow,width_ref,width_fow,p_ref,p_fow,latency,distance,detect_probability
L8,K10,56.237641453246,12.8088147706968,20.0773360336539,20.0262861246418,2.80105096408108,0.639600108126685,4.4458182025278,3.53388833810517,74.8374032162001,15.8326384752829,0.1,223.606797749979,0.340678975580703
L8,J10,56.237641453246,5.17510422870756,20.0773360336539,19.7057915426872,2.80105096408108,0.262618439736213,4.4458182025278,4.03049850012652,74.8374032162001,7.36926742108398,0.3,282.842712474619,0.14353782013103
L8,G10,56.237641453246,22.4073853484217,20.0773360336539,19.2158091827222,2.80105096408108,1.16609116667172,4.4458182025278,3.48367890157287,74.8374032162001,27.3901131625968,0.35,447.213595499958,0.213222156045265
M8,F10,58.4961457603364,9.96811492641906,18.6416962477114,20.3141715508167,3.13791969266304,0.490697585253891,4.75080192622514,3.48237923165307,66.5119131044149,11.6362999299229,0.35,632.455532033676,0.188156972669937
M8,H3,58.4961457603364,8.44639103013315,18.6416962477114,17.0411519164776,3.13791969266304,0.495646718691948,4.75080192622514,3.17444950302977,66.5119131044149,12.260336370007,0.4,640.312423743285,0.448493342676945
M8,H4,58.4961457603364,11.4148563419762,18.6416962477114,20.3359532552701,3.13791969266304,0.561314052933219,4.75080192622514,3.55421923604809,66.5119131044149,17.0077084793273,0.35,565.685424949238,0.420462508759636
M8,J3,58.4961457603364,6.79502452697968,18.6416962477114,20.6297352834083,3.13791969266304,0.329380112426583,4.75080192622514,3.29509565664799,66.5119131044149,9.85984583041346,0.5,583.09518948453,0.394183601962158
M8,K3,58.4961457603364,5.54730203223546,18.6416962477114,18.6104533862506,3.13791969266304,0.298074523876662,4.75080192622514,3.16923818016177,66.5119131044149,7.31429572529783,0.6,538.51648071345,0.31885073580939
M8,H5,58.4961457603364,4.27435178696566,18.6416962477114,19.7492949509711,3.13791969266304,0.216430601577272,4.75080192622514,5.66015300486585,66.5119131044149,7.87456201822004,0.25,500,0.260336370007008
M8,L4,58.4961457603364,17.0423966362999,18.6416962477114,19.2429988678348,3.13791969266304,0.885641409291289,4.75080192622514,3.52117767252238,66.5119131044149,23.5136650315347,0.8,412.310562561766,0.419411352487737
M8,L5,58.4961457603364,8.04940434477926,18.6416962477114,19.1449851343692,3.13791969266304,0.420444533557193,4.75080192622514,3.35982876089743,66.5119131044149,12.9008409250175,0.4,316.227766016838,0.362999299229152
M8,J6,58.4961457603364,19.8044849334268,18.6416962477114,19.3144430691971,3.13791969266304,1.0253717833061,4.75080192622514,4.60204846212714,66.5119131044149,24.6257883672039,0.2,360.555127546399,0.433076384022425
M8,K6,58.4961457603364,21.1678346180799,18.6416962477114,20.691907317424,3.13791969266304,1.02300064915983,4.75080192622514,3.51237625404293,66.5119131044149,35.3556412053259,0.1,282.842712474619,0.456552207428171
M8,L6,58.4961457603364,16.0304835318851,18.6416962477114,21.4325254386064,3.13791969266304,0.747951219178742,4.75080192622514,3.34537404593572,66.5119131044149,23.7112824106517,0.2,223.606797749979,0.505606166783462
M8,M6,58.4961457603364,18.4572529782761,18.6416962477114,18.5391906618155,3.13791969266304,0.995580298782504,4.75080192622514,3.37980623852306,66.5119131044149,24.457953749124,0.2,200,0.414856341976174
M8,L9,58.4961457603364,7.00070077084793,18.6416962477114,18.9291529303275,3.13791969266304,0.369836980905347,4.75080192622514,6.98373646552478,66.5119131044149,9.89243167484233,0.35,141.42135623731,0.210581639803784
M8,G10,58.4961457603364,9.35704274702172,18.6416962477114,19.2158091827222,3.13791969266304,0.486945028338181,4.75080192622514,3.49779160983417,66.5119131044149,11.5774351786966,0.2,538.51648071345,0.118079887876664
M8,G11,58.4961457603364,5.05921513665032,18.6416962477114,20.581121110656,3.13791969266304,0.245818248162918,4.75080192622514,3.34854335075658,66.5119131044149,7.02733006306938,0.4,583.09518948453,0.125437981779958
M7,F10,34.8186469584991,4.83683911313246,17.718795255076,20.3141715508167,1.96506853074701,0.238101716382227,3.93470049190598,3.30467781671014,41.9044911881751,6.11028993746447,0.5,670.820393249937,0.112563956793633
M7,H3,34.8186469584991,12.1705514496873,17.718795255076,17.0411519164776,1.96506853074701,0.714185960511227,3.93470049190598,3.0197654843304,41.9044911881751,17.1864695849915,0.4,565.685424949238,0.596930073905628
M7,H4,34.8186469584991,16.6225127913587,17.718795255076,20.3359532552701,1.96506853074701,0.817395308825808,3.93470049190598,3.56736052327847,41.9044911881751,26.6202387720296,0.35,500,0.588402501421262
M7,J3,34.8186469584991,10.9852188743604,17.718795255076,20.6297352834083,1.96506853074701,0.532494417569935,3.93470049190598,3.09781664972833,41.9044911881751,14.8499147242752,0.45,500,0.561682774303582
M7,K3,34.8186469584991,8.24729960204662,17.718795255076,18.6104533862506,1.96506853074701,0.44315414734279,3.93470049190598,2.96639982245015,41.9044911881751,10.3467879476976,0.6,447.213595499958,0.425241614553724
M7,H5,34.8186469584991,5.15747583854463,17.718795255076,19.7492949509711,1.96506853074701,0.261147339758123,3.93470049190598,5.92191097344007,41.9044911881751,9.76463899943149,0.25,447.213595499958,0.295054007959068
M7,K4,34.8186469584991,3.34849346219443,17.718795255076,21.0496268650006,1.96506853074701,0.159076143423806,3.93470049190598,4.10812705708095,41.9044911881751,6.0125071063104,0.65,360.555127546399,0.235361000568505
M7,L4,34.8186469584991,23.2563956793633,17.718795255076,19.2429988678348,1.96506853074701,1.20856399977432,3.93470049190598,3.6509364052216,41.9044911881751,33.3598635588403,0.8,316.227766016838,0.559977259806708
M7,J5,34.8186469584991,3.03979533826038,17.718795255076,24.3679372606825,1.96506853074701,0.124745697829954,3.93470049190598,6.37598690700072,41.9044911881751,7.02842524161455,0.25,360.555127546399,0.216031836270608
M7,L5,34.8186469584991,10.7032404775441,17.718795255076,19.1449851343692,1.96506853074701,0.559062355098387,3.93470049190598,3.52382507483179,41.9044911881751,17.8897100625355,0.35,223.606797749979,0.44457077885162
M7,M5,34.8186469584991,4.46446844798181,17.718795255076,17.4197624245414,1.96506853074701,0.256287562320147,3.93470049190598,5.23853407623952,41.9044911881751,8.43035815804434,0.35,200,0.146105741898806
M7,J6,34.8186469584991,27.5673678226265,17.718795255076,19.3144430691971,1.96506853074701,1.42729291876872,3.93470049190598,4.75133172943588,41.9044911881751,32.9010801591814,0.2,316.227766016838,0.574189880613985
M7,K6,34.8186469584991,32.2603752131893,17.718795255076,20.691907317424,1.96506853074701,1.55908175685785,3.93470049190598,3.07652504162654,41.9044911881751,46.6259238203525,0.1,223.606797749979,0.614553723706652
M7,L6,34.8186469584991,26.9903354178511,17.718795255076,21.4325254386064,1.96506853074701,1.25931661647457,3.93470049190598,3.30403945419265,41.9044911881751,36.3263217737351,0.15,141.42135623731,0.812961910176237
M7,M6,34.8186469584991,32.3445139283684,17.718795255076,18.5391906618155,1.96506853074701,1.74465619985166,3.93470049190598,3.20410246935746,41.9044911881751,39.3212052302445,0.2,100,0.606594656054576
M7,J7,34.8186469584991,5.85218874360432,17.718795255076,17.8913402185976,1.96506853074701,0.327096163400946,3.93470049190598,3.95466862375406,41.9044911881751,7.49005116543491,0.95,300,0.152359295054008
M7,L9,34.8186469584991,12.080159181353,17.718795255076,18.9291529303275,1.96506853074701,0.638177483473056,3.93470049190598,5.71224577685183,41.9044911881751,15.1569073337123,0.35,223.606797749979,0.346787947697555
M7,J9,34.8186469584991,10.5639567936327,17.718795255076,19.7168285962828,1.96506853074701,0.535783771819387,3.93470049190598,7.57573063316215,41.9044911881751,12.9130187606595,0.65,360.555127546399,0.249005116543491
M7,G10,34.8186469584991,4.57418988061398,17.718795255076,19.2158091827222,1.96506853074701,0.238043052838329,3.93470049190598,3.52856137599913,41.9044911881751,6.66060261512223,0.35,583.09518948453,0.0693575895395111
L7,F11,55.3786666666667,6.23644444444444,19.3080915952492,18.9826853615151,2.86815848130184,0.328533309469903,4.25742375848541,3.404739784225,66.2093333333333,7.71333333333333,0.85,640.312423743285,0.215111111111111
L7,F10,55.3786666666667,17.0928888888889,19.3080915952492,20.3141715508167,2.86815848130184,0.841426825904779,4.25742375848541,3.42483294551221,66.2093333333333,19.8293333333333,0.65,583.09518948453,0.272
L7,L5,55.3786666666667,5.80044444444444,19.3080915952492,19.1449851343692,2.86815848130184,0.302974612084261,4.25742375848541,5.34504505598635,66.2093333333333,10.1284444444444,0.2,200,0.269777777777778
L7,L6,55.3786666666667,12.0235555555556,19.3080915952492,21.4325254386064,2.86815848130184,0.560995744061851,4.25742375848541,4.62794117070327,66.2093333333333,18.3768888888889,0.1,100,0.390666666666667
L7,M6,55.3786666666667,8.24177777777778,19.3080915952492,18.5391906618155,2.86815848130184,0.444559739857094,4.25742375848541,3.85024213858432,66.2093333333333,10.5288888888889,0.2,141.42135623731,0.250222222222222
L7,H6,55.3786666666667,14.3342222222222,19.3080915952492,18.9599775680949,2.86815848130184,0.756025273275812,4.25742375848541,4.2765143629874,66.2093333333333,17.5462222222222,0.35,316.227766016838,0.368888888888889
L7,H7,55.3786666666667,11.3257777777778,19.3080915952492,19.6548681356961,2.86815848130184,0.576232702228541,4.25742375848541,4.18639279662102,66.2093333333333,15.224,0.15,300,0.320444444444444
L7,M7,55.3786666666667,14.408,19.3080915952492,17.718795255076,2.86815848130184,0.813147834973288,4.25742375848541,3.8088660922864,66.2093333333333,16.1604444444444,0.05,100,0.402666666666667
L7,J7,55.3786666666667,12.9182222222222,19.3080915952492,17.8913402185976,2.86815848130184,0.72203770451998,4.25742375848541,4.14762206672226,66.2093333333333,16.8257777777778,0.05,200,0.364
L7,L8,55.3786666666667,37.0106666666667,19.3080915952492,20.0773360336539,2.86815848130184,1.84340525080762,4.25742375848541,4.59408108274017,66.2093333333333,50.9533333333333,0.15,100,0.630666666666667
L7,L9,55.3786666666667,8.28444444444444,19.3080915952492,18.9291529303275,2.86815848130184,0.437655317960448,4.25742375848541,6.5384185115049,66.2093333333333,11.2537777777778,0.35,200,0.324
L7,K9,55.3786666666667,6.85333333333333,19.3080915952492,18.0506852843807,2.86815848130184,0.37967164267517,4.25742375848541,5.7283413544081,66.2093333333333,8.78355555555556,0.6,223.606797749979,0.272444444444444
L7,K10,55.3786666666667,9.20177777777778,19.3080915952492,20.0262861246418,2.86815848130184,0.45948498490967,4.25742375848541,3.76027150229921,66.2093333333333,12.5702222222222,0.25,316.227766016838,0.246666666666667
L7,J11,55.3786666666667,2.36933333333333,19.3080915952492,19.5285989262864,2.86815848130184,0.121326334893595,4.25742375848541,3.99952898341695,66.2093333333333,5.868,0.1,447.213595499958,0.214666666666667
L7,H10,55.3786666666667,8.74,19.3080915952492,19.8048319652041,2.86815848130184,0.441306445586393,4.25742375848541,3.50077400651329,66.2093333333333,9.71955555555556,0.05,424.264068711929,0.288
L7,G10,55.3786666666667,16.8422222222222,19.3080915952492,19.2158091827222,2.86815848130184,0.876477387034309,4.25742375848541,3.53651389414048,66.2093333333333,20.5706666666667,0.5,500,0.171555555555556
C6,F12,28.3343373493976,6.06325301204819,19.3098955722156,18.3594831062456,1.46734803631807,0.330251836446614,3.86040070293199,4.66893828266783,32.710843373494,8.99698795180723,0.95,670.820393249937,0.301204819277108
C6,D9,28.3343373493976,12.8734939759036,19.3098955722156,17.2921823617871,1.46734803631807,0.744469015336775,3.86040070293199,4.46987833678871,32.710843373494,11.578313253012,0.05,316.227766016838,0.38855421686747
C6,E7,28.3343373493976,18.5843373493976,19.3098955722156,21.7669259038161,1.46734803631807,0.853787872091732,3.86040070293199,5.22478067279985,32.710843373494,26.0692771084337,0.05,223.606797749979,0.129518072289157
C6,E6,28.3343373493976,14.6174698795181,19.3098955722156,18.6986600626838,1.46734803631807,0.781738896290733,3.86040070293199,3.65511561891302,32.710843373494,15.0602409638554,0.2,200,0.153614457831325
C6,B5,28.3343373493976,11.3674698795181,19.3098955722156,17.4372706854876,1.46734803631807,0.651906487233623,3.86040070293199,3.74007849293564,32.710843373494,13.0602409638554,0.2,141.42135623731,0.319277108433735
C6,E5,28.3343373493976,15.0331325301205,19.3098955722156,19.366623902054,1.46734803631807,0.776239194097535,3.86040070293199,4.07320617617872,32.710843373494,22.5963855421687,0.3,223.606797749979,0.433734939759036
C6,E4,28.3343373493976,17.6355421686747,19.3098955722156,16.5279680527097,1.46734803631807,1.06701211621615,3.86040070293199,3.48917492911476,32.710843373494,23.6957831325301,0.45,282.842712474619,0.424698795180723
C6,F4,28.3343373493976,16.5090361445783,19.3098955722156,16.8120667143612,1.46734803631807,0.981975412367119,3.86040070293199,3.56708789035522,32.710843373494,22.0843373493976,0.45,360.555127546399,0.536144578313253
C6,F3,28.3343373493976,12.2439759036145,19.3098955722156,18.5138077240496,1.46734803631807,0.661342933129277,3.86040070293199,3.51786921748637,32.710843373494,13.8253012048193,0.65,424.264068711929,0.394578313253012
C6,F5,28.3343373493976,29.7469879518072,19.3098955722156,18.2486084616704,1.46734803631807,1.63009623524381,3.86040070293199,3.74617539201263,32.710843373494,39.1475903614458,0.3,316.227766016838,0.219879518072289
C6,H3,28.3343373493976,7.76506024096386,19.3098955722156,17.0411519164776,1.46734803631807,0.455665220228192,3.86040070293199,3.58268913157053,32.710843373494,10.4096385542169,0.7,583.09518948453,0.448795180722892
C6,H4,28.3343373493976,4.51204819277108,19.3098955722156,20.3359532552701,1.46734803631807,0.221875421138754,3.86040070293199,5.61919541937982,32.710843373494,6.4789156626506,0.55,538.51648071345,0.22289156626506
C6,J3,28.3343373493976,5.05120481927711,19.3098955722156,20.6297352834083,1.46734803631807,0.244850685182548,3.86040070293199,3.34915083046535,32.710843373494,6.78915662650602,0.7,670.820393249937,0.298192771084337
C6,L7,28.3343373493976,15.4789156626506,19.3098955722156,19.3080915952492,1.46734803631807,0.801680248215689,3.86040070293199,4.37307008098872,32.710843373494,20.144578313253,0.85,806.225774829855,0.265060240963855
J6,F11,46.4002613240418,4.92203832752613,19.3144430691971,18.9826853615151,2.40236082178531,0.259290939811124,4.15210385005732,3.56590404072215,54.6977351916376,6.97691637630662,0.75,583.09518948453,0.183797909407665
J6,F10,46.4002613240418,13.4277003484321,19.3144430691971,20.3141715508167,2.40236082178531,0.661001622184893,4.15210385005732,3.7548904564701,54.6977351916376,16.2473867595819,0.5,500,0.24390243902439
J6,H3,46.4002613240418,12.2756968641115,19.3144430691971,17.0411519164776,2.40236082178531,0.720356048950055,4.15210385005732,3.16810864521041,54.6977351916376,17.7495644599303,0.25,316.227766016838,0.647648083623693
J6,H4,46.4002613240418,25.3371080139373,19.3144430691971,20.3359532552701,2.40236082178531,1.24592674343265,4.15210385005732,3.3921643452339,54.6977351916376,38.243031358885,0.2,223.606797749979,0.647212543554007
J6,J3,46.4002613240418,11.8784843205575,19.3144430691971,20.6297352834083,2.40236082178531,0.575794316183538,4.15210385005732,3.18217458182632,54.6977351916376,17.1768292682927,0.3,300,0.611498257839721
J6,J4,46.4002613240418,2.51785714285714,19.3144430691971,22.2134917964183,2.40236082178531,0.113348102402483,4.15210385005732,3.34791009920618,54.6977351916376,5.85148083623693,0.3,200,0.20383275261324
J6,K3,46.4002613240418,5.98911149825784,19.3144430691971,18.6104533862506,2.40236082178531,0.321814378938377,4.15210385005732,3.12696869420324,54.6977351916376,7.94120209059233,0.45,316.227766016838,0.378919860627178
J6,H5,46.4002613240418,4.30574912891986,19.3144430691971,19.7492949509711,2.40236082178531,0.218020397164008,4.15210385005732,5.31581486667342,54.6977351916376,7.83797909407666,0.2,141.42135623731,0.211672473867596
J6,L4,46.4002613240418,22.3462543554007,19.3144430691971,19.2429988678348,2.40236082178531,1.16126672920784,4.15210385005732,3.45941017181795,54.6977351916376,30.7460801393728,0.6,282.842712474619,0.546602787456446
J6,J5,46.4002613240418,2.72256097560976,19.3144430691971,24.3679372606825,2.40236082178531,0.111727182587695,4.15210385005732,6.95277865812908,54.6977351916376,7.3845818815331,0.1,100,0.218205574912892
J6,L5,46.4002613240418,11.1968641114983,19.3144430691971,19.1449851343692,2.40236082178531,0.584845798150951,4.15210385005732,3.36206501025185,54.6977351916376,17.3135888501742,0.2,223.606797749979,0.443815331010453
J6,M6,46.4002613240418,25.7465156794425,19.3144430691971,18.5391906618155,2.40236082178531,1.38876157805916,4.15210385005732,3.38880112218138,54.6977351916376,33.2225609756098,0.05,300,0.50609756097561
J6,H6,46.4002613240418,6.37020905923345,19.3144430691971,18.9599775680949,2.40236082178531,0.335981887971903,4.15210385005732,5.48541219492528,54.6977351916376,9.02221254355401,0.2,100,0.147212543554007
J6,J7,46.4002613240418,8.59494773519164,19.3144430691971,17.8913402185976,2.40236082178531,0.480397087651231,4.15210385005732,5.90103036721498,54.6977351916376,12.5675087108014,0.15,100,0.273954703832753
J6,L9,46.4002613240418,4.31620209059233,19.3144430691971,18.9291529303275,2.40236082178531,0.228018765894014,4.15210385005732,9.209297749231,54.6977351916376,6.72648083623693,0.35,360.555127546399,0.13719512195122
J6,J9,46.4002613240418,19.9965156794425,19.3144430691971,19.7168285962828,2.40236082178531,1.01418519625476,4.15210385005732,4.30000183052914,54.6977351916376,22.4268292682927,0.05,300,0.258710801393728
J6,L10,46.4002613240418,5.78048780487805,19.3144430691971,20.2532324826473,2.40236082178531,0.285410628146924,4.15210385005732,4.81848752713254,54.6977351916376,9.17900696864112,0.2,447.213595499958,0.221689895470383
J6,K10,46.4002613240418,8.45209059233449,19.3144430691971,20.0262861246418,2.40236082178531,0.422049826898978,4.15210385005732,4.16919330579388,54.6977351916376,10.713850174216,0.15,412.310562561766,0.234320557491289
J6,G10,46.4002613240418,12.9965156794425,19.3144430691971,19.2158091827222,2.40236082178531,0.676344959291554,4.15210385005732,3.86649231936956,54.6977351916376,17.3488675958188,0.35,447.213595499958,0.152003484320557
J9,F10,93.6992974238876,7.13723653395785,19.7168285962828,20.3141715508167,4.75224993544615,0.351342732146559,3.61900787500383,3.86208011969788,97.4051522248243,8.38032786885246,0.45,316.227766016838,0.134426229508197
J9,G6,93.6992974238876,6.85948477751756,19.7168285962828,17.7172393837248,4.75224993544615,0.387164423810784,3.61900787500383,4.2690275965858,97.4051522248243,7.02201405152225,0.95,360.555127546399,0.202810304449649
J9,H4,93.6992974238876,9.54426229508197,19.7168285962828,20.3359532552701,4.75224993544615,0.469329476483161,3.61900787500383,3.13730681769825,97.4051522248243,14.656206088993,0.2,509.901951359278,0.184074941451991
J9,L4,93.6992974238876,5.98735362997658,19.7168285962828,19.2429988678348,4.75224993544615,0.311144519162478,3.61900787500383,3.96864095254989,97.4051522248243,7.29227166276347,0.9,538.51648071345,0.207494145199063
J9,M4,93.6992974238876,4.70585480093677,19.7168285962828,19.4079220912093,4.75224993544615,0.242470820875165,3.61900787500383,4.32000757271914,97.4051522248243,6.4576112412178,0.9,583.09518948453,0.242154566744731
J9,L5,93.6992974238876,9.39531615925059,19.7168285962828,19.1449851343692,4.75224993544615,0.490745544763263,3.61900787500383,4.61319143757747,97.4051522248243,15.5245901639344,0.6,447.213595499958,0.315222482435597
J9,M5,93.6992974238876,4.55269320843091,19.7168285962828,17.4197624245414,4.75224993544615,0.261352198582052,3.61900787500383,3.71966123496048,97.4051522248243,6.47166276346604,0.65,500,0.299765807962529
J9,L6,93.6992974238876,11.9817330210773,19.7168285962828,21.4325254386064,4.75224993544615,0.559044385851729,3.61900787500383,4.18021781846245,97.4051522248243,18.9138173302108,0.45,360.555127546399,0.338173302107728
J9,M6,93.6992974238876,14.2032786885246,19.7168285962828,18.5391906618155,4.75224993544615,0.76612183064596,3.61900787500383,3.68679420784999,97.4051522248243,19.1948477751756,0.55,424.264068711929,0.307259953161592
J9,H6,93.6992974238876,20.5751756440281,19.7168285962828,18.9599775680949,4.75224993544615,1.08518987272702,3.61900787500383,4.18780314122351,97.4051522248243,26.6351288056206,0.7,316.227766016838,0.476814988290398
J9,H7,93.6992974238876,22.2473067915691,19.7168285962828,19.6548681356961,4.75224993544615,1.13189804367931,3.61900787500383,3.59144927850963,97.4051522248243,27.2843091334895,0.5,223.606797749979,0.498829039812646
J9,J7,93.6992974238876,21.896018735363,19.7168285962828,17.8913402185976,4.75224993544615,1.22383334439097,3.61900787500383,3.32353640373407,97.4051522248243,29.471662763466,0.4,200,0.499297423887588
J9,K10,93.6992974238876,11.4154566744731,19.7168285962828,20.0262861246418,4.75224993544615,0.570023648090528,3.61900787500383,3.66297323496626,97.4051522248243,14.6754098360656,0.25,141.42135623731,0.376112412177986
J9,J10,93.6992974238876,20.6093676814988,19.7168285962828,19.7057915426872,4.75224993544615,1.04585332879698,3.61900787500383,3.58781620466523,97.4051522248243,23.552224824356,0.25,100,0.585948477751756
J9,J11,93.6992974238876,4.38126463700234,19.7168285962828,19.5285989262864,4.75224993544615,0.224351201719082,3.61900787500383,4.09557538927506,97.4051522248243,9.13864168618267,0.45,200,0.29367681498829
J9,H9,93.6992974238876,8.3231850117096,19.7168285962828,19.2269061120601,4.75224993544615,0.432892581011195,3.61900787500383,3.45974217103877,97.4051522248243,11.4983606557377,0.35,100,0.420140515222482
J9,H10,93.6992974238876,14.4229508196721,19.7168285962828,19.8048319652041,4.75224993544615,0.72825413742527,3.61900787500383,3.59712099739043,97.4051522248243,14.5742388758782,0.45,141.42135623731,0.405620608899297
M6,H3,44.466464339909,5.59696509863429,18.5391906618155,17.0411519164776,2.39851162604929,0.328438190450166,3.58348902583612,3.07006962857843,56.9238239757208,8.33080424886191,0.2,500,0.316843702579666
M6,H4,44.466464339909,7.93657056145675,18.5391906618155,20.3359532552701,2.39851162604929,0.390272856247836,3.58348902583612,3.47485005653774,56.9238239757208,13.4330804248862,0.15,447.213595499958,0.320485584218513
M6,J3,44.466464339909,6.30531107738998,18.5391906618155,20.6297352834083,2.39851162604929,0.305641880071098,3.58348902583612,3.14523558842962,56.9238239757208,8.87496206373293,0.25,424.264068711929,0.312594840667678
M6,L4,44.466464339909,13.0130500758725,18.5391906618155,19.2429988678348,2.39851162604929,0.676248549680278,3.58348902583612,3.61748906684943,56.9238239757208,17.7459787556904,0.55,223.606797749979,0.322306525037936
M6,M4,44.466464339909,16.655842185129,18.5391906618155,19.4079220912093,2.39851162604929,0.858198116565664,3.58348902583612,3.51901603353789,56.9238239757208,25.6874051593323,0.35,200,0.472837632776935
M6,L5,44.466464339909,4.36783004552352,18.5391906618155,19.1449851343692,2.39851162604929,0.228144864823236,3.58348902583612,2.44760127140867,56.9238239757208,6.56509863429438,0.15,141.42135623731,0.215477996965099
M4,J2,43.5034414945919,5.90232710586693,19.4079220912093,18.6596966646963,2.2415300973563,0.316314204455102,3.33338178234574,3.47580998887976,59.9750901343822,6.94559160930842,0.4,360.555127546399,0.181907571288102
M4,J3,43.5034414945919,4.51884627990823,19.4079220912093,20.6297352834083,2.2415300973563,0.219045286710129,3.33338178234574,3.69673185339022,59.9750901343822,6.40380203212062,0.15,316.227766016838,0.246476565060636
M4,K2,43.5034414945919,6.93444772205834,19.4079220912093,18.8333784567709,2.2415300973563,0.368199881820211,3.33338178234574,3.20529525625881,59.9750901343822,7.35201573254671,0.35,282.842712474619,0.150114716486398
M4,K3,43.5034414945919,11.6060308095706,19.4079220912093,18.6104533862506,2.2415300973563,0.623629664935793,3.33338178234574,2.91734954576675,59.9750901343822,12.0209767289413,0.05,223.606797749979,0.272697476237299
M4,L3,43.5034414945919,14.0655522779417,19.4079220912093,19.6448006675355,2.2415300973563,0.715993636992512,3.33338178234574,4.91718263294733,59.9750901343822,16.5549000327761,0.1,141.42135623731,0.224844313339889
M4,L5,43.5034414945919,17.0081940347427,19.4079220912093,19.1449851343692,2.2415300973563,0.888388991444526,3.33338178234574,3.75448961571526,59.9750901343822,23.8502130449033,0.1,141.42135623731,0.411012782694199
C5,A6,99.0178326474623,20.5672153635117,18.7765529495605,19.77594149835,5.27348299304211,1.04001194406991,3.53611546443527,3.92740372747319,125.068587105624,26.7359396433471,0.25,223.606797749979,0.5480109739369
C5,D5,99.0178326474623,7.46159122085048,18.7765529495605,19.6445918185116,5.27348299304211,0.379829282775895,3.53611546443527,5.87208474243437,125.068587105624,10.9039780521262,0.15,100,0.271604938271605
C5,A4,99.0178326474623,7.5281207133059,18.7765529495605,16.8880834017513,5.27348299304211,0.445765249627157,3.53611546443527,3.81324000017865,125.068587105624,9.50205761316872,0.3,223.606797749979,0.482167352537723
C5,B4,99.0178326474623,22.9890260631001,18.7765529495605,17.2092198149802,5.27348299304211,1.33585521657924,3.53611546443527,3.42319594266646,125.068587105624,34.3875171467764,0.1,141.42135623731,0.768861454046639
C5,C4,99.0178326474623,55.8600823045267,18.7765529495605,17.3797602430806,5.27348299304211,3.21408819933326,3.53611546443527,3.79195501826416,125.068587105624,73.5342935528121,0.15,100,0.912894375857339
C5,D4,99.0178326474623,36.8395061728395,18.7765529495605,19.3862464592154,5.27348299304211,1.9002908195943,3.53611546443527,3.87427500887922,125.068587105624,54.7304526748971,0.2,141.42135623731,0.900548696844993
C5,B3,99.0178326474623,18.7558299039781,18.7765529495605,16.731267547234,5.27348299304211,1.12100472071399,3.53611546443527,3.24231462656094,125.068587105624,22.7894375857339,0.35,223.606797749979,0.760631001371742
C5,C3,99.0178326474623,18.7256515775034,18.7765529495605,19.5885204294322,5.27348299304211,0.955950279397709,3.53611546443527,3.30522985124669,125.068587105624,28.6371742112483,0.3,200,0.628943758573388
C5,D3,99.0178326474623,9.07270233196159,18.7765529495605,19.1914983258568,5.27348299304211,0.472745909564439,3.53611546443527,4.15267146608882,125.068587105624,9.38683127572017,0.55,223.606797749979,0.294924554183813
C5,E4,99.0178326474623,60.8113854595336,18.7765529495605,16.5279680527097,5.27348299304211,3.6793019726078,3.53611546443527,3.54978593590453,125.068587105624,77.8079561042524,0.35,223.606797749979,0.837448559670782
C5,F4,99.0178326474623,6.99245541838134,18.7765529495605,16.8120667143612,5.27348299304211,0.415918847883721,3.53611546443527,3.62489912396585,125.068587105624,6.85322359396433,0.6,316.227766016838,0.387517146776406
D5,E6,45.906914893617,15.8470744680851,19.6445918185116,18.6986600626838,2.33687293264896,0.84749786428336,4.34969969362539,4.52560303346824,58.2167553191489,19.2925531914894,0.2,141.42135623731,0.388297872340426
D5,D6,45.906914893617,6.25797872340426,19.6445918185116,17.2740551393524,2.33687293264896,0.362276180834217,4.34969969362539,5.0779597185493,58.2167553191489,6.43882978723404,0.2,100,0.371010638297872
D5,C4,45.906914893617,11.6728723404255,19.6445918185116,17.3797602430806,2.33687293264896,0.671635982151874,4.34969969362539,3.76818179577977,58.2167553191489,14.4654255319149,0.35,141.42135623731,0.481382978723404
D5,D4,45.906914893617,25.1422872340426,19.6445918185116,19.3862464592154,2.33687293264896,1.29691362827439,4.34969969362539,5.01113392915885,58.2167553191489,31.7593085106383,0.2,100,0.651595744680851
D5,E5,45.906914893617,4.8218085106383,19.6445918185116,19.366623902054,2.33687293264896,0.248975171667732,4.34969969362539,7.12390795015795,58.2167553191489,8.02792553191489,0.15,100,0.180851063829787
D5,D3,45.906914893617,10.6795212765957,19.6445918185116,19.1914983258568,2.33687293264896,0.556471469567708,4.34969969362539,9.70237963940612,58.2167553191489,13.4175531914894,0.35,200,0.253989361702128
D5,D2,45.906914893617,12.8098404255319,19.6445918185116,17.4227662895877,2.33687293264896,0.73523573769037,4.34969969362539,4.12315041812979,58.2167553191489,16.0970744680851,0.5,300,0.376329787234043
D5,D1,45.906914893617,5.89893617021277,19.6445918185116,17.8220991149611,2.33687293264896,0.330989976666709,4.34969969362539,4.53362626803143,58.2167553191489,7.71276595744681,0.7,400,0.138297872340426
D5,F4,45.906914893617,9.57446808510638,19.6445918185116,16.8120667143612,2.33687293264896,0.56949976750495,4.34969969362539,5.4254431976537,58.2167553191489,12.313829787234,0.3,223.606797749979,0.264627659574468
